Cidade,uf,share_cana_mean,share_cana_median,solos_pipeline_total,solos_cana_atribuivel_total,n_anos
Ibiporã (PR),PR,0.0,0.0,232940.92914177247,0.0,10
Ibiracatu (MG),MG,0.022324598342655117,0.02223372048420928,13967.187690670928,324.47000664341937,10
Ibiraci (MG),MG,4.0718084157194186e-05,0.0,54539.61281752598,1.750927702343763,10
Ibirarema (SP),SP,0.19779373724989707,0.19861349970798708,249099.81796790677,49464.6541230507,10
Ibirité (MG),MG,0.0,0.0,698.7759360656461,0.0,10
Ibirá (SP),SP,0.38604023566572654,0.3800046433970017,246567.82371654807,94762.54307334077,10
Ibitinga (SP),SP,0.367559764657831,0.367249175779709,618948.67821487,227550.54112943032,10
Ibitiúra de Minas (MG),MG,0.0,0.0,6658.540984250481,0.0,10
Ibituruna (MG),MG,0.012749808997522904,0.017764373809140102,15052.31226015461,177.72795964000795,10
Ibiá (MG),MG,0.006454066587107158,0.00019932686958776746,862140.8494199228,5311.994077331105,10
Ibiúna (SP),SP,0.0,0.0,43087.554118149936,0.0,10
Icaraí de Minas (MG),MG,0.016387632331071322,0.016947946956681337,49215.85000874668,807.7152882707363,10
Icaraíma (PR),PR,0.10098486159261646,0.09589919625987729,389992.8481676535,39976.45207469745,10
Icém (SP),SP,0.3530186748556222,0.34709282465199753,194718.16066530236,69424.59353275417,10
Iepê (SP),SP,0.24274859562509016,0.24772527020454888,437443.4986822584,107096.65516538973,10
Igarapava (SP),SP,0.38414926022367046,0.3847646421792688,425926.2776752189,163544.71752009683,10
Igarapé (MG),MG,0.027251673782477163,0.025241183957153156,3942.522954052802,116.18625337850344,10
Igaratinga (MG),MG,0.00166301062179139,0.0004894036551546643,12209.162378445337,21.169194542179998,10
Igaratá (SP),SP,0.0,0.0,10039.506327176048,0.0,10
Igaraçu do Tietê (SP),SP,0.4106977233424803,0.40875598530804913,118212.63503683108,48505.940148635724,10
Iguape (SP),SP,0.0,0.0,76837.55905378851,0.0,10
Iguaraçu (PR),PR,0.042267644076578806,0.05001184212621636,195616.29011614298,8847.67752556667,10
Iguatama (MG),MG,0.09704530906397846,0.09593509123402555,419423.0064488244,40358.39506768821,10
Iguatemi (MS),MS,0.060688523302380615,0.05415627441779715,537379.5476411387,32815.40620020866,10
Iguatu (PR),PR,0.0004727221023241102,0.0005397568043928781,62244.98728920803,30.51245882777976,10
Ijaci (MG),MG,0.001940028848075475,0.002122972653264595,11438.521276886042,22.746144781696387,10
Ilha Comprida (SP),SP,0.0,0.0,2859.7825007562365,0.0,10
Ilha Solteira (SP),SP,0.3497950812871469,0.3652343269283862,298331.474170748,108267.45825113342,10
Ilhabela (SP),SP,0.0,0.0,5042.107538557258,0.0,10
Ilicínea (MG),MG,0.0,0.0,41109.17771463513,0.0,10
Imbaú (PR),PR,0.0,0.0,37225.82378884113,0.0,10
Imbituva (PR),PR,0.0,0.0,326400.9187723875,0.0,10
Imbé de Minas (MG),MG,0.003666268371011746,0.00020185106107628047,22742.153161514318,96.41517080152744,10
Inaciolândia (GO),GO,0.18664090792368596,0.1928791276353631,863226.853890216,157001.50619074982,10
Inajá (PR),PR,0.12103639036495828,0.12184177174516012,235304.11228058417,28512.174290814906,10
Inconfidentes (MG),MG,0.003489877699035568,0.0011764032569410569,16571.742367063263,52.21350820467406,10
Indaiabira (MG),MG,0.04540391756558095,0.03281420664017082,48939.47332849239,2940.9965933067283,10
Indaiatuba (SP),SP,0.25032988756477115,0.238269789435335,61191.524002112186,15287.733170810872,10
Indiana (SP),SP,0.035047558187925626,0.03735557109769563,13743.878494427965,463.01924770145,10
Indianópolis (MG),MG,0.00031317438814198995,0.00022377753608952947,362068.9064111371,101.9524605033811,10
Indianópolis (PR),PR,0.11231143826343457,0.11466661462726946,167167.42807310144,18365.522747268737,10
Indiaporã (SP),SP,0.3337962728093317,0.33134859800779926,107230.74078018477,35742.50039861934,10
Indiara (GO),GO,0.12878277455334336,0.1303049072879825,515680.6752537723,62942.761271434545,10
Indiavaí (MT),MT,0.00014085356734608957,0.0,44454.264605155004,6.0586593191590286,10
Ingaí (MG),MG,0.0,0.0,69108.5234931463,0.0,10
Inhapim (MG),MG,0.005748731263759528,0.0034387674365282572,70290.68182389958,477.87826827246914,10
Inhaúma (MG),MG,0.007179270095033008,0.006246774162352755,15843.103742622683,115.84990128818134,10
Inhumas (GO),GO,0.17365186948622402,0.16915654292072385,317221.41478314553,55268.26265614889,10
Inimutaba (MG),MG,0.0058551600472283305,0.0,22828.30504583072,209.65067233630464,10
Inocência (MS),MS,0.0,0.0,317565.85740399675,0.0,10
Inácio Martins (PR),PR,0.0,0.0,63386.0051214033,0.0,10
Inúbia Paulista (SP),SP,0.3666292531005184,0.36526021050963,47994.39013599688,17641.753435861112,10
Ipaba (MG),MG,0.003761338008326914,0.003944091472423695,4849.330718078768,14.602730780333532,10
Ipameri (GO),GO,0.0283042375997668,0.02241300623809237,1334352.5005144342,36500.13337116965,10
Ipanema (MG),MG,0.0018798868063293333,0.0019447579373305691,27395.068681456174,51.534339448860635,10
Ipatinga (MG),MG,0.0016928377408386903,0.0018514932555145688,3113.6935438968576,5.385113839528243,10
Ipaussu (SP),SP,0.38782948059581407,0.37989001458882954,284223.4308711225,109870.29367767685,10
Iperó (SP),SP,0.23284624486540717,0.23027921937020207,29905.861541654092,7563.741068600988,10
Ipeúna (SP),SP,0.3732910258145242,0.3731801570008408,89990.25924898959,33523.34346977671,10
Ipiaçu (MG),MG,0.09213340891255326,0.09508753235426814,453036.0679054826,42032.1104256222,10
Ipiguá (SP),SP,0.35504807212611644,0.34551900597921253,63163.47704521949,22637.610235094213,10
Ipiranga (PR),PR,0.0,0.0,285917.30342261173,0.0,10
Ipiranga de Goiás (GO),GO,0.1982416882355484,0.20007708308293548,174709.5808978396,33984.77512604662,10
Ipiranga do Norte (MT),MT,0.0,0.0,3263814.351953771,0.0,10
Iporanga (SP),SP,0.0032246445587546884,0.0021028153266156847,22765.843475708967,74.01326231298239,10
Iporá (GO),GO,0.00016400897653730406,0.0,123617.61426782284,12.09947254935692,10
Iporã (PR),PR,0.0022297731044500966,0.0,253529.32157158997,444.9465370048745,10
Ipuiúna (MG),MG,0.0,0.0,34863.6388528395,0.0,10
Ipuã (SP),SP,0.3465562906357272,0.3444035059025554,544602.2594940182,188319.44839801016,10
Iracema do Oeste (PR),PR,0.00040910186971629956,0.0003208896017314959,95743.93966555454,37.73416504470344,10
Iracemápolis (SP),SP,0.40563211599212556,0.4030628110005143,136534.84093929175,55375.224477255164,10
Irapuru (SP),SP,0.3338722781123388,0.3294225091733263,78105.22750463724,26022.828496611044,10
Irapuã (SP),SP,0.35879021460964944,0.35484126164756397,222299.67263887933,79336.23987647412,10
Irati (PR),PR,0.0,0.0,442117.47021793,0.0,10
Iraí de Minas (MG),MG,0.008914180280028485,0.0,107612.5702109831,902.7728329313044,10
Iretama (PR),PR,1.5901847811452786e-05,0.0,125335.01216261096,1.700101230464385,10
Israelândia (GO),GO,0.0,0.0,33835.944698711566,0.0,10
Itaberaí (GO),GO,0.04507273042814297,0.038755548231044566,533719.3746101665,21486.378724740658,10
Itaberá (SP),SP,0.0004340203472255633,0.0,654002.6692300076,246.13724507609118,10
Itabira (MG),MG,0.016327319658863852,0.01334421801777891,38172.782323074825,637.1896249682994,10
Itabirinha (MG),MG,0.006197023011714242,0.0020205893649803235,15063.800845780435,104.618419157737,10
Itabirito (MG),MG,0.03137121847915724,0.0183956572607712,12071.677055525008,592.3764991572182,10
Itacambira (MG),MG,0.0029083815620607315,0.0024342364190847853,28007.697873800473,82.56712835302291,10
Itacarambi (MG),MG,0.005207465974387444,0.0022231661945716465,62218.1410989502,346.015707035498,10
Itaguajé (PR),PR,0.12164674545279444,0.12368587487983482,253686.10706253414,30342.727235312967,10
Itaguara (MG),MG,0.06366459047038306,0.06517257364010673,40876.906262023986,2621.896197835916,10
Itaguari (GO),GO,0.0023236051549205224,0.0,17261.710706420174,29.70871967460753,10
Itaguaru (GO),GO,0.0,0.0,22106.527334507162,0.0,10
Itaipulândia (PR),PR,0.0013700359695346536,0.0010504036239525714,154597.9590190021,205.5822526896998,10
Itaipé (MG),MG,0.03177134844443324,0.026373565145934377,20810.789567961183,727.2493283383254,10
Itajobi (SP),SP,0.3903311112822174,0.38853651924162297,482701.4102883715,187612.08082869492,10
Itaju (SP),SP,0.3341968832242954,0.3401376587688854,142336.06590652379,47226.75271414969,10
Itajubá (MG),MG,0.005164319475822367,0.0045594317020181095,14579.281989542782,74.8452733656521,10
Itajá (GO),GO,0.0029461742679851603,0.0,121540.5579871444,510.8952135074908,10
Itamarandiba (MG),MG,0.0216642698915543,0.025112773893921088,49237.99221814495,1078.4953380822785,10
Itamarati de Minas (MG),MG,0.026656785597504527,0.027015206432781796,6960.6734748450845,255.81882609179107,10
Itambacuri (MG),MG,0.007477794133441133,0.006273399730155211,70646.52121294054,541.3690047968619,10
Itambaracá (PR),PR,0.061448192630149466,0.06020892030246812,330953.53974878107,20366.67602278727,10
Itambé (PR),PR,0.016508990507603186,0.014654091358357688,276934.6599409715,4560.835331594489,10
Itambé do Mato Dentro (MG),MG,0.008256516789651853,0.006072912549538233,10092.577197438626,84.77210734830135,10
Itamogi (MG),MG,0.04843482078570989,0.06799540337310729,50232.13515187235,2723.7588231538266,10
Itamonte (MG),MG,0.006019483869853074,0.0029828750354120833,10110.407807683912,70.8407109425443,10
Itanhandu (MG),MG,0.009270369991094388,0.0018968780506593984,7483.186188445686,81.85512574757065,10
Itanhangá (MT),MT,1.680938940827447e-05,8.920837058597858e-06,1256948.9885573152,14.383295992210442,10
Itanhaém (SP),SP,0.0,0.0,13635.322058308922,0.0,10
Itanhomi (MG),MG,0.0007376840290202766,0.0002865549218825075,33817.83194268419,25.23481111221054,10
Itaobim (MG),MG,0.00785958681708474,0.005749936928702028,20066.409416372797,171.9176105840103,10
Itaoca (SP),SP,0.014083824964954311,0.015945466775058377,7452.534011570899,105.48568906867534,10
Itapaci (GO),GO,0.1757695693461247,0.17904727948709132,284695.63993331644,49116.433928312435,10
Itapagipe (MG),MG,0.13200011442581733,0.13571454885788276,1061198.3739441363,139704.86471172143,10
Itapecerica (MG),MG,0.02171117356168694,0.015134858585623358,71295.45554213911,1819.9765060536897,10
Itapecerica da Serra (SP),SP,0.0,0.0,2418.2794640719,0.0,10
Itapejara d'Oeste (PR),PR,0.0001152830737745209,0.00010743366191764584,181978.5561310388,21.05397711767539,10
Itaperuçu (PR),PR,0.0,0.0,41441.16775980341,0.0,10
Itapetininga (SP),SP,0.09568109987787099,0.08787392894950387,524863.7224463221,50731.410289455904,10
Itapeva (MG),MG,0.00017370548705823865,0.0,10041.633585279713,1.626217458687716,10
Itapeva (SP),SP,0.013979244436524499,0.013181269594123243,1350667.87616397,18226.102534302114,10
Itapevi (SP),SP,0.0,0.0,1503.8556226034598,0.0,10
Itapira (SP),SP,0.2034578985413394,0.23424386452441504,98536.00244020409,21566.04814263851,10
Itapirapuã (GO),GO,0.0,0.0,143968.93224194305,0.0,10
Itapirapuã Paulista (SP),SP,0.007777564985835109,0.008872592735040728,8886.242716671672,68.60417576896961,10
Itaporanga (SP),SP,0.0017434683720511236,0.0,149576.44658617725,183.86652440211893,10
Itaporã (MS),MS,0.0030401798075731013,0.000930963242040637,1241638.6204793034,3367.6693318705134,10
Itapura (SP),SP,0.34664978858017526,0.3481442897946606,223548.03489344235,77514.82906471507,10
Itapuranga (GO),GO,0.16496132581762224,0.16734084797059667,295916.456912392,48346.16949720466,10
Itapuí (SP),SP,0.39841442013323686,0.392827507053614,151686.12011003026,60372.251197459685,10
Itaquaquecetuba (SP),SP,0.0,0.0,1354.1340116214683,0.0,10
Itaquiraí (MS),MS,0.05870775616628896,0.06399033996227457,787038.2789587756,49031.55819056121,10
Itararé (SP),SP,0.00029139583307779675,0.00032742972431040436,347752.9811172694,106.66995389059832,10
Itariri (SP),SP,0.0,0.0,9683.809193946556,0.0,10
Itarumã (GO),GO,0.1345968947332717,0.1337665495774752,576253.1372743711,79174.30649425586,10
Itatiaiuçu (MG),MG,0.01599572242736782,0.010058353432849351,10839.48471585488,187.57321263645014,10
Itatiba (SP),SP,0.027613876808486537,0.022733756094586787,26993.014749353908,729.4022455663302,10
Itatinga (SP),SP,0.2570680426048131,0.2702609374318895,145786.58444967036,38489.18928686529,10
Itauçu (GO),GO,0.0,0.0,35649.6985932347,0.0,10
Itaverava (MG),MG,0.017019270705621307,0.017774393511837638,23060.21981305546,376.6557950768189,10
Itaí (SP),SP,0.15574409002415576,0.13106243523958902,611426.0403317256,94957.88113456135,10
Itaú de Minas (MG),MG,0.0204722670926778,0.0004821499756676343,33687.120017383466,794.4678096162869,10
Itaúba (MT),MT,4.51723783932853e-05,3.987837172701139e-05,765977.7859931068,29.02121091381553,10
Itaúna (MG),MG,0.003580771998825625,0.0015275497187104388,23712.27554075653,89.6937943601903,10
Itaúna do Sul (PR),PR,0.11749116016367249,0.1186397112546663,132548.05930596692,15475.150178462896,10
Itinga (MG),MG,0.00665196592387198,0.006347518895078762,43148.573713338774,287.0115419990484,10
Itiquira (MT),MT,0.011731477183642007,0.011990659561319155,3173886.4470330835,36229.94733298601,10
Itirapina (SP),SP,0.34301343992653305,0.34294268690713725,130719.09833475205,44720.8601437572,10
Itirapuã (SP),SP,0.2044991411022788,0.20395255460325612,25131.359304841804,5162.219262239544,10
Itobi (SP),SP,0.09309440866105709,0.08896739365350285,65799.9879183119,6316.240297975539,10
Itu (SP),SP,0.20389906455741985,0.2030133557872072,55143.48986715927,11287.304319126217,10
Itueta (MG),MG,0.0018060856256861934,0.0017276938882708898,29972.400834563745,55.031183859632954,10
Ituiutaba (MG),MG,0.11085984866617522,0.11222234088540377,1933809.3443408029,214218.96635302415,10
Itumbiara (GO),GO,0.1805135455796009,0.18241480137111454,2227880.4232724165,390833.3957591224,10
Itumirim (MG),MG,0.003088697449114099,0.0022140125229884147,26421.84213126885,77.80340488473533,10
Itupeva (SP),SP,0.003908993826934328,0.003577996474884313,16460.12981823071,60.23858214041613,10
Iturama (MG),MG,0.1392647948224872,0.13881946395416173,1866097.0218352377,259623.5183994263,10
Itutinga (MG),MG,0.0,0.0,77740.99553452601,0.0,10
Ituverava (SP),SP,0.3710206871911508,0.3752193657136713,861693.0897747012,320315.851177529,10
Itápolis (SP),SP,0.33887512121916,0.3387135268306243,784428.294864486,266011.4875543492,10
Ivaiporã (PR),PR,7.821192644112785e-05,0.0,196156.38242648833,12.14358021760275,10
Ivatuba (PR),PR,0.0,0.0,126738.06218580047,0.0,10
Ivaté (PR),PR,0.11453555811202436,0.11196546349902807,485862.9529263431,56057.06055479619,10
Ivaí (PR),PR,0.0007511796372711651,0.000766273595344666,225324.96694491236,165.44709920275056,10
Ivinhema (MS),MS,0.2308033513029608,0.2297145300963538,1606364.4771778907,366380.733136249,10
Ivolândia (GO),GO,0.02762145566937215,0.026515637910878024,86523.46701986517,2531.630946687371,10
Jaborandi (SP),SP,0.3734741608321584,0.3704284346369373,347759.0332835251,129501.43954257162,10
Jaboti (PR),PR,0.02536272976430099,0.02991556205301645,50035.9934477509,1213.3261194712677,10
Jaboticabal (SP),SP,0.37381972693251814,0.36343979836180745,1175187.4272904068,435579.5537550232,10
Jaboticatubas (MG),MG,0.02735791627922904,0.02571788056492927,29777.919860787206,825.0997481803679,10
Jacarezinho (PR),PR,0.12263297189942776,0.12402716499290173,1267598.2943835228,155700.38046446085,10
Jacareí (SP),SP,0.0009753442941860514,0.0011737232200483368,19219.967006543568,18.90866448474666,10
Jaci (SP),SP,0.3905960114142077,0.3907399340970996,137460.59426492377,53433.935567483444,10
Jaciara (MT),MT,0.033958328793201153,0.04116602605134433,1035608.349264952,38901.851837468654,10
Jacinto (MG),MG,0.0008751109571926228,0.0,59158.930028723174,57.6312149434053,10
Jacupiranga (SP),SP,9.15033282928876e-05,0.00012939043419856733,20110.784500053986,1.784355640755922,10
Jacutinga (MG),MG,0.042165515053015,0.0364347176121886,39148.821008513,1757.0028441476006,10
Jacuí (MG),MG,0.005716188956485724,0.0019513488670508707,43953.70867555447,223.06862423116172,10
Jaguapitã (PR),PR,0.10162530856422322,0.10168911626230567,621183.7641680085,61979.87342816497,10
Jaguaraçu (MG),MG,0.00836898282813887,0.00697335448708075,5299.341208772099,45.78597203931408,10
Jaguariaíva (PR),PR,1.695485798105075e-05,1.8222173186372174e-05,251819.81562869455,4.961189218654895,10
Jaguariúna (SP),SP,0.34178840308766595,0.3387751283782267,56209.17515991195,19264.7528750998,10
Jales (SP),SP,0.3424032891717588,0.3419643570020685,121689.29843005647,41562.65674451507,10
Jambeiro (SP),SP,0.0012573997471385713,0.0,9083.529545990676,11.395376558142477,10
Jampruca (MG),MG,0.006008483387100411,0.0013481378287908833,32481.789472562526,276.79280399696364,10
Janaúba (MG),MG,0.0004995156181536982,0.0003570758692667894,118702.50359543935,60.43062843149296,10
Jandaia (GO),GO,0.16145818541074056,0.16627976945525905,485184.3368518164,76323.27152880782,10
Jandaia do Sul (PR),PR,0.09424659737498685,0.09307350803242286,166014.3921006505,15434.257127009292,10
Jandira (SP),SP,0.0,0.0,257.42253707676736,0.0,10
Jangada (MT),MT,0.03287014715673991,0.033878622258659764,65055.43300028452,2049.381281210626,10
Janiópolis (PR),PR,0.0,0.0,256582.45743823345,0.0,10
Januária (MG),MG,0.016747229967068993,0.015426522097141276,118783.91928547846,1996.4523385747036,10
Japaraíba (MG),MG,0.1360458016651028,0.13680582454477203,250013.3707172169,34080.794530660205,10
Japira (PR),PR,0.010034480826510895,0.010532721620768211,84037.07230004661,816.5582519435598,10
Japonvar (MG),MG,0.024866235036564592,0.024865145584481392,17691.17892332118,466.741630378449,10
Japorã (MS),MS,0.0,0.0,56308.21559704823,0.0,10
Japurá (PR),PR,0.06988812524521545,0.07318567472140017,234684.94704116834,16493.087557226125,10
Jaraguari (MS),MS,0.00022200108293784978,0.00021641789140795607,355246.3819586241,67.94897549796019,10
Jaraguá (GO),GO,0.014775160547650495,0.016382053518978194,141089.69635525084,2084.825365154711,10
Jardim (MS),MS,0.00025340517870197016,0.00018685055108631212,281716.515410694,65.11095037605213,10
Jardim Alegre (PR),PR,0.0001897066469996375,0.0,143068.88131690765,21.0488723771781,10
Jardim Olinda (PR),PR,0.11049327309398835,0.10965260043374657,168663.44864607023,18373.20969000092,10
